NU_ANO_CENSO|CO_OCDE_AREA_GERAL|NO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_OCDE_AREA_DETALHADA|CO_OCDE|NO_OCDE
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|311|Psicologia|311P03|Psicologia do desenvolvimento
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|311|Psicologia|311P05|Psicoterapia
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312A01|Antropologia social
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312C01|Criminologia
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312E01|Estudos culturais
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312E02|Estudos de gênero
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312F01|Futurologia
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312G01|Geografia cultural
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312T01|Teoria do conflito social
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|313|Ciência política e educação cívica|313C01|Ciência política
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725T09|Tecnologia em ótica
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725T10|Tecnologia médica
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725T13|Tecnologias paramédicas de emergência
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726F01|Fisioterapia
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726F02|Foniatria
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726F03|Fonoaudiologia
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726M01|Massagem (médica)
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726N01|Nutrição e dietética
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726O02|Osteopatia
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726P01|Patologia e terapia da fala
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726P02|Psicomotricidade
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726Q01|Quiroprática
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726R02|Reabilitação profissional
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726S01|Serviços de saúde mental
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726T01|Terapia ocupacional
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727A02|Análises clínicas e toxicológicas
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727A03|Análises toxicológicas
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727F02|Farmácia bioquímica
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727F04|Farmácia de manipulação
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727F05|Farmácia industrial
2017|7|Saúde e bem estar social|76|Serviço social|761|Atendimento à criança e serviços para os jovens|761A01|Atendimento à criança (não médico)
2017|7|Saúde e bem estar social|76|Serviço social|762|Serviço social e orientação|762A01|Aconselhamento e orientação
2017|7|Saúde e bem estar social|76|Serviço social|762|Serviço social e orientação|762A04|Aconselhamento e orientação profissional para alcoólatras e toxicômanos
2017|7|Saúde e bem estar social|76|Serviço social|762|Serviço social e orientação|762A05|Aconselhamento e orientação vocacional
2017|8|Serviços|84|Serviços de transportes (cursos gerais)|840|Transportes e serviços (cursos gerais)|840N02|Navegação fluvial
2017|8|Serviços|84|Serviços de transportes (cursos gerais)|840|Transportes e serviços (cursos gerais)|840N03|Navegação marítima
2017|7|Saúde e bem estar social|72|Saúde|723|Enfermagem e atenção primária (assistência básica)|723E05|Enfermagem gerontológica
2017|7|Saúde e bem estar social|72|Saúde|723|Enfermagem e atenção primária (assistência básica)|723E07|Enfermagem odontológica
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C04|Composição e editoração
2017|5|Engenharia, produção e construção|54|Produção e processamento|542|Têxteis, roupas, calçados, couros|542C03|Costura (industrial)
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520E07|Engenharia física
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|522E09|Engenharia eletrotécnica
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621A06|Agroecologia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T06|Tecnologia eletrônica
2017|4|Ciências, matemática e computação|44|Ciências físicas|442|Química|442Q09|Química de biotecnologia
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213A05|Audiovisuais
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F38|Formação de professor de engenharia de agrimensura
2017|5|Engenharia, produção e construção|54|Produção e processamento|544|Mineração e extração|544E07|Engenharia de petróleo
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621T02|Tecnologia agronômica
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481T02|Tecnologia em desenvolvimento de softwares
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481T03|Tecnologia em informática
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521F04|Fundição de metais e fabricação de formas
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A27|Administração de materiais
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F26|Formação de professor de segunda língua
2017|2|Humanidades e artes|22|Humanidades e letras|220|Humanidades e letras (cursos gerais)|220L07|Literatura
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F40|Formação de professor de zootecnia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520S01|Sensoriamento remoto
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F41|Formação de professor de arquivologia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525A01|Mecanização Agrícula (Experimental)
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523B01|Engenharia Biomédica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523S03|Sistemas Eletrônicos (Experimental)
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F12|Formação de professor de ciências humanas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582A03|Agrimensura e cartografia
2017|4|Ciências, matemática e computação|44|Ciências físicas|441|Física|441R01|Física Radiológia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520E09|Engenharia ambiental e sanitária
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582A01|Abastecimento de  água
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582A02|Agrimensura
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C03|Concretagem
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C05|Construção de edificações
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C06|Construção de estradas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C07|Construção de pontes
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582D01|Demolição
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582D02|Desenho de projetos
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E01|Encanamentos
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E02|Engenharia cartográfica
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E03|Engenharia civil
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E04|Engenharia de construção
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E07|Engenharia de escavação
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E08|Engenharia de recursos hídricos
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E10|Engenharia estrutural
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E11|Engenharia industrial civil
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E13|Estruturas metálicas (para construção)
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582I02|Insulação
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582I03|Irrigação e drenagem (construção)
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582M01|Manutenção de edificações
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582O01|Operação de canteiros de obras
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582Q01|Quantificação de material (detalhamento)
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582R01|Renovação de edificações
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582S01|Saneamento (edificação)
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T01|Tecnologia de construção
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|343|Finanças, bancos, seguros|343A01|Análise financeira
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T02|Tecnologia de edificação
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T03|Tecnologia e engenharia de águas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T04|Tecnologia em estradas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T05|Tecnologia em movimento de terra e pavimentação
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582T07|Tecnologia em obras hidráulicas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582V01|Ventilação (edificações)
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|620|Agricultura, silvicultura e recursos pesqueiros  (cursos gerais)|620A01|Agricultura, engenharia florestal e pesca
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621A01|Agricultura
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621A02|Agroexploração
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621A05|Agropecuária
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621C01|Ciência do solo
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621C02|Ciências agrárias
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621C03|Construção de pomares
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621E01|Economia agrícola
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621E02|Empresas agrícolas / operação de agroindústrias
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621E03|Engenharia agrícola
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621M01|Manejo avícola
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621M02|Manejo da produção agrícola
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621S01|Solos
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621T01|Técnicas de irrigação e drenagem
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622C01|Cultivo de gramados /turfa
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622F01|Floricultura
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622J01|Jardins
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622M03|Manutenção de gramados esportivos
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622O01|Operação de estufas
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622P01|Produção de plantas ornamentais
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|622|Horticultura|622T01|Técnicas de horticultura
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|623|Engenharia florestal - silvicultura|623E01|Engenharia florestal
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|623|Engenharia florestal - silvicultura|623F01|Formação de guardas florestais
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|623|Engenharia florestal - silvicultura|623H01|Heveicultura
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624A01|Aqüicultura
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624C01|Ciência e tecnologia da pesca
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624C03|Cultura de crustáceos e mariscos
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624E01|Engenharia de pesca
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624M01|Manejo de recursos pesqueiros
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|624|Recursos pesqueiros|624P01|Pesca
2017|6|Agricultura e veterinária|64|Veterinária|641|Veterinária|641C01|Ciências veterinárias
2017|6|Agricultura e veterinária|64|Veterinária|641|Veterinária|641M01|Medicina veterinária
2017|6|Agricultura e veterinária|64|Veterinária|641|Veterinária|641R01|Reprodução animal (ciência)
2017|6|Agricultura e veterinária|64|Veterinária|641|Veterinária|641T01|Técnicas de reprodução animal
2017|7|Saúde e bem estar social|72|Saúde|720|Saúde (cursos gerais)|720S01|Saúde (programas ou cursos gerais)
2017|7|Saúde e bem estar social|72|Saúde|720|Saúde (cursos gerais)|720S02|Saúde pública
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721A03|Audiologia / ciências da audição
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721B01|Bacteriologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721C02|Ciência médica
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721C03|Cirurgia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721C05|Citologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721D01|Dermatologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721E01|Epidemiologia
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341A01|Almoxarifado / gestão de estoques
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341C01|Compra e venda
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341C02|Compras
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341L01|Leilões
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341N01|Negócios imobiliários
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341S01|Serviços ao consumidor
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341T01|Técnicas de demonstração
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341V01|Vendas em atacado
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341V02|Vendas em varejo
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341V03|Vendas pela internet
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341V04|Vendas por telefone
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342M02|Mercadologia (marketing)
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342P01|Pesquisa de mercado
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541I02|Indústrias de laticínios (industriais)
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T01|Telecomunicações
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T02|Tecnologia de transmissão de dados
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T03|Tecnologia digital
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T04|Tecnologia mecatrônica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E01|Engenharia bioquímica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E03|Engenharia de processos químicos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E04|Engenharia de produção química
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E07|Engenharia química
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524M01|Manutenção petroquímica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524O01|Operação de fábricas e máquinas (processamento)
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524P01|Processamento de petróleo / gás / petroquímicos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524R01|Refinamento de petróleo
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524T01|Tecnologia de laboratório
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524T03|Tecnologia química
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524T04|Tecnologias bioquímicas
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525C01|Construção de barcos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525C02|Construção de helicópteros
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525C03|Construção e reparos de veículos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525C04|Construção naval
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E02|Eletricidade de veículos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E03|Engenharia aeroespacial
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E04|Engenharia aeronáutica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E07|Engenharia marítima
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E08|Engenharia naval
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525I02|Indústria de veículos a motor
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525M02|Manutenção naval
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525M03|Mecânica de máquinas agrícolas
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525M04|Mecânica de veículos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525P01|Polimento / jateamento
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541A01|Armazenamento e maturação de vinhos
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C02|Composição gráfica informatizada
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C03|Composição tipográfica (diagramação)
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C06|Criação gráfica
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213E01|Edição de filme e vídeo tape
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213E02|Editoração
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721E02|Estomatologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721F01|Fisiologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721G02|Ginecologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721H01|Hematologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721I01|Imunologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721M03|Medicina homeopática
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721M04|Medicina interna
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721M05|Medicina legal
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721M07|Medicina preventiva e social
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721N01|Neurologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721O01|Obstetrícia e ginecologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721O02|Oftalmologia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721O03|Oncologia
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C07|Carnaval (Experimental)
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342C01|Comunicação Institucional
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D07|Desing de Produto
2017|2|Humanidades e artes|22|Humanidades e letras|225|História e arqueologia|225M02|Museologia (Experimental)
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P07|Produção Cultural
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342P03|Produção Publicitária
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525S01|Sistema Automotivos (Experimental)
2017|5|Engenharia, produção e construção|54|Produção e processamento|540|Fabricação e processamento (cursos gerais)|540F02|Produção Joalheira
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520D01|Desenho industrial
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725T12|Tecnologia oftálmica
2017|2|Humanidades e artes|22|Humanidades e letras|220|Humanidades e letras (cursos gerais)|220L05|Secretariado executivo bilíngüe
2017|7|Saúde e bem estar social|72|Saúde|720|Saúde (cursos gerais)|720N01|Naturologia
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|581|Arquitetura e urbanismo|581A05|Arquitetura e urbanismo
2017|2|Humanidades e artes|21|Artes|210|Artes (cursos gerais)|210E01|Educação artística
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G14|Gestão de cidades
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G15|Gestão de negócios
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P06|Programação visual
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|321R02|Radialismo
2017|8|Serviços|81|Serviços pessoais|811|Hotelaria, restaurantes  e serviços de alimentação|811H02|Hotelaria
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725I01|Instrumentação cirúrgica
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G16|Gestão de comercio
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G17|Gestão financeira
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726N02|Nutrição
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A14|Administração de agronegócios
2017|1|Educação|14|Formação de professor e ciências da educação|140|Formação de professor e ciências da educação (cursos gerais)|140E02|Educação e comunicação
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142E04|Educação organizacional
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F08|Formação de professor de jovens e adultos
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F26|Formação de professor de engenharia de pesca
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F27|Formação de professor de administração
2017|2|Humanidades e artes|22|Humanidades e letras|220|Humanidades e letras (cursos gerais)|220L06|Secretariado executivo trilíngüe
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|343|Finanças, bancos, seguros|343O01|Orçamentos contábeis
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A16|Administração da produção industrial
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A18|Administração industrial
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345C02|Ciências gerenciais
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G19|Gestão da produção de vestuário
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G21|Gestão de negócios internacionais
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G22|Gestão de imóveis
